,분류,제목,날짜,주소,,,,,,,,,
703,AI학부 공지사항,2022-겨울계절학기 국내학점교류(계명대학교) 신청 안내..,2022-11-22,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=430404&page=7&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
704,AI학부 공지사항,2022학년도 겨울학기 외국어특강 개강 안내,2022-11-18,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=430119&page=7&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
705,AI학부 공지사항,2022학년도 현장실습학기제 계절제(동계)국내현장실습 모집 실시 안..,2022-11-17,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=429799&page=7&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
706,AI학부 공지사항,2022-2학기 장애학생장학금 신청 안내,2022-11-16,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=429712&page=7&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
707,AI학부 공지사항,"2022-겨울계절학기 국내학점교류(제주대학교, 대구사이버대학교) 신..",2022-11-15,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=429612&page=7&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
708,AI학부 공지사항,[대학혁신]2022학년도 교수-학습지원 프로그램 요구도 조사 안내..,2022-11-15,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=429479&page=8&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
709,AI학부 공지사항,2022-겨울계절학기 국내학점교류(동국대학교) 신청 안내..,2022-11-11,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=429035&page=8&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
710,AI학부 공지사항,[2022 제2회 K-water AI 경진대회] 수돗물 수요예측 AI 알고리즘 개..,2022-11-10,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=428873&page=8&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
711,AI학부 공지사항,2023학년도 제1학기 전과 전형 실시 안내,2022-11-10,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=428871&page=8&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
712,AI학부 공지사항,2022년 졸업작품 심사 안내(수정),2022-11-10,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=428867&page=8&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
713,AI학부 공지사항,2022-겨울계절학기 국내학점교류(조선대학교) 신청 안내..,2022-11-10,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=428849&page=8&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
714,AI학부 공지사항,2022-2학기 저소득층장학금 신청 안내,2022-11-09,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=428642&page=8&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
715,AI학부 공지사항,"2022-겨울계절학기 국내학점교류(대구한의대학교, 서울시립대학교) ..",2022-11-08,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=428459&page=8&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
716,AI학부 공지사항,※필수※[실험실] 2022학년 2학기 온라인 안전교육 이수증 제출..,2022-11-07,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=428288&page=8&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
717,AI학부 공지사항,2022학년도 11월 모의토익 시험 실시 안내,2022-11-04,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=428159&page=8&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
718,AI학부 공지사항,[혁신선도] AI학부 정보처리기사 필기 취득을 위한 교육 일정 안내..,2022-11-04,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=428120&page=8&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
719,AI학부 공지사항,충청남도과학기술진흥원 「충남 과학기술 혁신정책 및 인공지능(AI..,2022-11-02,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=427821&page=8&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
720,AI학부 공지사항,"2022-겨울계절학기 국내학점교류(숙명여자대학교, 금오공과대학교) ..",2022-11-02,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=427786&page=8&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
721,AI학부 공지사항,2022학년도 2학기 형제·자매 장학금 신청 안내,2022-11-01,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=427505&page=8&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
722,AI학부 공지사항,2022-겨울계절학기 국내학점교류(한국교원대학교) 신청 안내..,2022-10-31,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=427487&page=8&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
723,AI학부 공지사항,2022-겨울계절학기 국내학점교류(영남대학교) 신청 안내..,2022-10-31,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=427486&page=9&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
724,AI학부 공지사항,[대학혁신] 2022학년도 비교과 아이디어 공모전 안내..,2022-10-31,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=427485&page=9&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
725,AI학부 공지사항,[차세대] 2022학년도 차세대 반도체 Fun & Academy 페스티벌 안내..,2022-10-27,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=426787&page=9&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
726,AI학부 공지사항,한국과학창의재단 「2022 SW교육 페스티벌」 안내,2022-10-27,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=426784&page=9&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
727,AI학부 공지사항,2022-겨울계절수업 국내학점교류(안동대학교) 신청 안내..,2022-10-25,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=426544&page=9&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
728,AI학부 공지사항,학생 취업역량 강화를 위한 온라인 취업솔루션 운영 안내..,2022-10-25,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=426542&page=9&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
729,AI학부 공지사항,2022학년도 정보통신대전(공학제) 학생작품경진대회 수상팀 및 논문..,2022-10-24,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=426478&page=9&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
730,AI학부 공지사항,[지역선도대학육성사업] 스마트센싱 창의융복합 부·복수전공 신청 ..,2022-10-19,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=425624&page=9&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
731,AI학부 공지사항,[혁신선도] AI학부 정보처리기사 필기 취득반 특강 신청 재안내..,2022-10-18,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=425277&page=9&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
732,AI학부 공지사항,[혁신선도] AI학부 멘토링 프로그램 신청 안내,2022-10-18,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=425275&page=9&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
733,AI학부 공지사항,"2022학년도 제2학기 부·복수(융복합)전공 및 마이크로전공 신청, ..",2022-10-12,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=424428&page=9&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
734,AI학부 공지사항,[대학혁신] 2022학년도 2학기 자기설계전공 개발 공모 신청 안내..,2022-10-11,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=424173&page=9&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
735,AI학부 공지사항,「2022 ESG 대학혁신 아이디어 공모전」 실시 안내,2022-10-11,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=424142&page=9&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
736,AI학부 공지사항,2022학년도 겨울 계절수업 운영 안내,2022-10-05,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=423585&page=9&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
737,AI학부 공지사항,2022년 정보통신대전(공학제) 학생작품경진대회 메타버스 링크 안내..,2022-10-04,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=423260&page=9&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
738,AI학부 공지사항,2022학년도 가을학기 11월 외국어특강 개강 안내,2022-09-30,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=422880&page=10&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
739,AI학부 공지사항,2022-2학기 (나의 성장을 이끈)DU-좋은 수업 나눔 공모전 안내..,2022-09-28,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=422524&page=10&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
740,AI학부 공지사항,창파 L-Point 제도 안내,2022-09-27,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=422362&page=10&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
741,AI학부 공지사항,2022학년도 10월 모의토익 시험 실시 안내,2022-09-26,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=422130&page=10&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
742,AI학부 공지사항,[대학혁신] 2022학년도 2학기 글쓰기클리닉 프로그램 신청 안내..,2022-09-22,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=421546&page=10&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
743,AI학부 공지사항,“AI로 구현되는 Real Experience를 만나다!” AI TECH+ 2022 개..,2022-09-21,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=421386&page=10&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
744,AI학부 공지사항,2022년 제 1회『k-ium 의료 인공지능 경진대회』 안내..,2022-09-21,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=421382&page=10&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
745,AI학부 공지사항,[비교과교육혁신센터]2022학년도 2학기 자기주도활동 실적 입력 안..,2022-09-21,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=421381&page=10&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
746,AI학부 공지사항,2022년 제4차 보건의료데이터 혁신포럼 안내,2022-09-20,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=421136&page=10&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
747,AI학부 공지사항,2022학년도 기업연계 취업셀동아리 추가모집 안내,2022-09-20,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=421039&page=10&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
748,AI학부 공지사항,[대학혁신] 2022-2학기 위기돌봄 프로그램 자살 예방교육 안내..,2022-09-19,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=420918&page=10&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
749,AI학부 공지사항,[대학혁신] 2022-2학기 게임중독 및 사이버범죄 예방교육 안내..,2022-09-19,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=420917&page=10&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
750,AI학부 공지사항,[대학혁신]2022학년도 2학기 영어클리닉 실시 안내,2022-09-16,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=420702&page=10&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
751,AI학부 공지사항,2022년 정보통신대전(공학제) 학생작품경진대회 일정 안내..,2022-09-16,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=420665&page=10&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
752,AI학부 공지사항,[대학혁신]2022-2학기 학습 챌린지 3UP 안내,2022-09-14,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=420245&page=10&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
753,AI학부 공지사항,제22회 대학생 프로그래밍 경시대회 개최 안내,2022-09-13,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=419860&page=11&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
754,AI학부 공지사항,공학교육인증 전문프로그램 이수포기서 제출 안내..,2022-09-08,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=419599&page=11&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
755,AI학부 공지사항,[차세대반도체혁신공유대학] 취업설명회 안내,2022-09-07,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=419373&page=11&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
756,AI학부 공지사항,[대학혁신]2022-2학기 DU 학습법 특강 안내,2022-09-07,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=419290&page=11&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
757,AI학부 공지사항,[대학혁신]「찾아가는 특허 출원」프로그램 참여학생 모집 안내..,2022-09-07,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=419279&page=11&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
758,AI학부 공지사항,[대학혁신]「특허로 취업까지」프로그램 참여학생 모집 안내..,2022-09-07,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=419275&page=11&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
759,AI학부 공지사항,2022년 재해피해(태풍) 총장 특별장학생 선발 관련 안내..,2022-09-07,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=419273&page=11&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
760,AI학부 공지사항,[지역선도대학육성사업단] 온라인 공동프로그램 안내 및 모집공고..,2022-09-07,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=419244&page=11&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
761,AI학부 공지사항,대구글로벌게임센터 대구x엔젤 인디 게임 페스티벌 안내..,2022-09-06,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=419032&page=11&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
762,AI학부 공지사항,"[차세대] 베스트 피엠피, 코아시아 세미 취업설명회 안내..",2022-09-06,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=418999&page=11&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
763,AI학부 공지사항,DGB금융지주 대한민국 디지털 인재 양성 프로젝트 공모전 안내..,2022-09-05,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=418944&page=11&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
764,AI학부 공지사항,2022학년도 2학기 수강포기 실시 안내,2022-09-05,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=418939&page=11&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
765,AI학부 공지사항,2022년도 2학기 사물함 신청 안내,2022-09-05,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=418932&page=11&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
766,AI학부 공지사항,IT기업 코딩테스트 대비 집중교육 프로그램 안내,2022-09-05,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=418909&page=11&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
767,AI학부 공지사항,2022학년도 9월 모의토익 시험 실시 안내,2022-09-02,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=418644&page=11&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
768,AI학부 공지사항,[대학혁신] 2022-2학기 아하! 공부법 프로그램 운영 안내..,2022-08-31,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=418384&page=12&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
769,AI학부 공지사항,2022학년도 2학기 국민취업지원제도 설명회 개최 안내..,2022-08-31,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=418383&page=12&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
770,AI학부 공지사항,2022 대구대학교 대학리크루트 투어 행사 안내,2022-08-30,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=418163&page=12&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
771,AI학부 공지사항,2022학년도 제2학기 조기졸업 신청 안내,2022-08-30,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=418105&page=12&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
772,AI학부 공지사항,[대학혁신] 2022-2학기 Learning SIG+ 운영 안내,2022-08-30,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=418082&page=12&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
773,AI학부 공지사항,2022-2학기 수강변경(정정) 및 수강허가서 온라인 신청 안내..,2022-08-29,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=417841&page=12&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
774,AI학부 공지사항,2022학년도 제2학기 캡스톤디자인 과제 지원사업 안내..,2022-08-26,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=417605&page=12&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
775,AI학부 공지사항,인공지능(AI) 신약개발 교육 플랫폼(LAIDD 2.0) 안내,2022-08-25,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=417420&page=12&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
776,AI학부 공지사항,2022학년도 2학기 공통교양 영어교과목 이수면제 신청 안내..,2022-08-23,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=417067&page=12&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
777,AI학부 공지사항,2022 과학기술·공공 AI 데이터 분석활용 경진대회 안내..,2022-08-23,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=417029&page=12&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
