,class,title,date,url
208,교육봉사,[교육봉사] 대구인지유치원 여름방학 방과후 교육봉사자 ...,2023-06-13,https://daegu.ac.kr/article/DG159/detail/634580
209,장학,천안시 대학생 학자금 대출이자 지원사업 안내,2023-06-12,https://daegu.ac.kr/article/DG159/detail/634542
210,도서관,2023학년도 하계방학 기간 창파도서관 운영시간 안내,2023-06-12,https://daegu.ac.kr/article/DG159/detail/634523
211,도서관,2023 하계방학 학부생 대출기간 연장 안내,2023-06-12,https://daegu.ac.kr/article/DG159/detail/634502
212,교육봉사,[교육봉사] 대구삼영유치원 여름방학 방과후과정 교육봉사 ...,2023-06-12,https://daegu.ac.kr/article/DG159/detail/634482
213,교육봉사,[교육봉사] 2023학년도 서부특수교육지원센터 여름 계 ...,2023-06-12,https://daegu.ac.kr/article/DG159/detail/634480
214,도서관,2023년 6월 이 달의 주목해야 할 신간 도서,2023-06-09,https://daegu.ac.kr/article/DG159/detail/634420
215,학생모집,[국내현장실습] (주)일지테크 하반기 장기현장실습 참여 ...,2023-06-09,https://daegu.ac.kr/article/DG159/detail/634381
216,복지,2023학년도 여름 계절수업 통학버스 운행 안내,2023-06-09,https://daegu.ac.kr/article/DG159/detail/634380
217,학생모집,[국내현장실습] 주식회사 디피플래닝 하반기 장기현장실습 ...,2023-06-09,https://daegu.ac.kr/article/DG159/detail/634378
218,장학,[국가근로] 2023-1학기 하계방학 계절학기 학업시간 ...,2023-06-09,https://daegu.ac.kr/article/DG159/detail/634377
219,교육봉사,[교육봉사] 2023년도 대구창의융합교육원 천체관측행사 ...,2023-06-09,https://daegu.ac.kr/article/DG159/detail/634376
220,수업학적,2023학년도 1학기 자기주도활동 실적 입력 안내,2023-06-08,https://daegu.ac.kr/article/DG159/detail/634340
221,수업학적,[계절]2023-여름계절수업 폐강교과목 및 폐강과목 수 ...,2023-06-08,https://daegu.ac.kr/article/DG159/detail/634324
222,수업학적,[계절]2023-여름 계절수업 강의실 배정 및 세부 일 ...,2023-06-08,https://daegu.ac.kr/article/DG159/detail/634302
223,행정안내,2023 대구·경북권역 교수자·학생을 위한 원격교육 역 ...,2023-06-08,https://daegu.ac.kr/article/DG159/detail/634242
224,수업학적,[대학혁신]2023-2학기 DU-도전학기 참여자 모집,2023-06-07,https://daegu.ac.kr/article/DG159/detail/634236
225,행정안내,교섭요구 노동조합 확정 공고,2023-06-07,https://daegu.ac.kr/article/DG159/detail/634224
226,수업학적,[성적]2023-1학기 취득학점포기신청 안내,2023-06-07,https://daegu.ac.kr/article/DG159/detail/634222
227,교육봉사,[교육봉사] 남부특수교육지원센터 여름계절학교 교육봉사자 ...,2023-06-05,https://daegu.ac.kr/article/DG159/detail/634140
228,수업학적,2023학년도 1학기 기말고사 기간 통학버스 추가편성 ...,2023-06-05,https://daegu.ac.kr/article/DG159/detail/634120
229,학생모집,[국내현장실습]2023년도 DGB 대구은행 하반기 장기 ...,2023-06-05,https://daegu.ac.kr/article/DG159/detail/634080
230,수업학적,2022학년도 후기 교원자격 무시험검정원서 제출 안내,2023-06-02,https://daegu.ac.kr/article/DG159/detail/634061
231,행정안내,[국민건강보험공단] 2023년도 국가건강검진 사업 안내,2023-06-02,https://daegu.ac.kr/article/DG159/detail/634060
232,수업학적,[LINC3.0] 2023학년도 교육성과 확산 프로그램 ...,2023-06-02,https://daegu.ac.kr/article/DG159/detail/634031
233,수업학적,2023학년도 1학기 자기주도활동 실적 입력 안내(재안 ...,2023-06-01,https://daegu.ac.kr/article/DG159/detail/633980
234,행정안내,교섭요구 사실의 공고,2023-06-01,https://daegu.ac.kr/article/DG159/detail/633920
235,수업학적,[교직]2023-1학기 교직복수전공 신청 및 교직포기 ...,2023-05-31,https://daegu.ac.kr/article/DG159/detail/633904
236,학생모집,[국내현장실습]2023년도 국립낙동강생물자원관 하계 현 ...,2023-05-31,https://daegu.ac.kr/article/DG159/detail/633903
237,수업학적,2023하년도 1학기 일반대학원 학·석사연계과정생 모집 ...,2023-05-31,https://daegu.ac.kr/article/DG159/detail/633900
238,도서관,2023-1학기 창파도서관 기말고사 시험기간 24시간 ...,2023-05-30,https://daegu.ac.kr/article/DG159/detail/633842
239,교육봉사,[교육봉사] 경상북도 다문화 가족자녀 학습 및 진로지 ...,2023-05-30,https://daegu.ac.kr/article/DG159/detail/633802
240,학생모집,[LINC3.0] 2023학년도 창업셀동아리 추가모집 ...,2023-05-26,https://daegu.ac.kr/article/DG159/detail/633695
241,학생모집,[LINC3.0] 2023 DG9+ K-공간디자인 워크 ...,2023-05-26,https://daegu.ac.kr/article/DG159/detail/633693
242,교육봉사,[교육봉사] 경상북도교육청 경산수학체험센터 교육봉사자 ...,2023-05-26,https://daegu.ac.kr/article/DG159/detail/633664
243,학생모집,[마감] 2023년 한국국토정보공사 하계 현장실습 참여 ...,2023-05-26,https://daegu.ac.kr/article/DG159/detail/633660
244,학생모집,[LINC3.0] 2023학년도 DG9+ 대학연합 특허 ...,2023-05-26,https://daegu.ac.kr/article/DG159/detail/633624
245,학생모집,[LINC3.0] 글로벌 산학협력 프로그램(베트남) 참 ...,2023-05-25,https://daegu.ac.kr/article/DG159/detail/633600
246,장학,2023년 소선나눔기금 과학기술분야 대학생 장학금 지원 ...,2023-05-25,https://daegu.ac.kr/article/DG159/detail/633561
247,도서관,대학원생이 꼭 들어야 하는 논문작성법 및 논문 통계 특 ...,2023-05-25,https://daegu.ac.kr/article/DG159/detail/633520
248,학생모집,[대학혁신] DU 전공교육과정 모니터링단 모집안내,2023-05-24,https://daegu.ac.kr/article/DG159/detail/633440
249,학생모집,[IPP] 그랜드하얏트호텔제주 IPP형 일학습병행 하계 ...,2023-05-24,https://daegu.ac.kr/article/DG159/detail/633421
250,수업학적,[학점교류]2023-여름 계절학기 국내학점교류(호남대학 ...,2023-05-23,https://daegu.ac.kr/article/DG159/detail/633388
251,복지,축제기간중 시내버스(818번) 교내 통과 통제 안내,2023-05-23,https://daegu.ac.kr/article/DG159/detail/633386
252,수업학적,2023학년도 1학기 자기주도활동 실적 입력 안내,2023-05-23,https://daegu.ac.kr/article/DG159/detail/633383
253,교육봉사,[교육봉사] 경산중앙초등학교 교육봉사자 모집,2023-05-23,https://daegu.ac.kr/article/DG159/detail/633382
254,도서관,2023 독서토론동아리 [DU북클럽] 모집 안내 #상금 ...,2023-05-23,https://daegu.ac.kr/article/DG159/detail/633381
255,수업학적,2023-2학기 DU-도전학기 학생 설명회 사전 참가 ...,2023-05-22,https://daegu.ac.kr/article/DG159/detail/633342
256,도서관,2023년 5월 베스트셀러 목록,2023-05-22,https://daegu.ac.kr/article/DG159/detail/633341
257,학생모집,[국내현장실습] 2023년 (주)소노캄 거제지점 1학기 ...,2023-05-22,https://daegu.ac.kr/article/DG159/detail/633322
258,학생모집,대학축구 U리그1 홈경기 안내(5월 25일),2023-05-22,https://daegu.ac.kr/article/DG159/detail/633321
259,학생모집,[국내현장실습] 2023년도 (주)삼익테크 하계 국내현 ...,2023-05-22,https://daegu.ac.kr/article/DG159/detail/633320
260,수업학적,[계절]2023-여름 계절수업 교과목 추가 개설 및 수 ...,2023-05-22,https://daegu.ac.kr/article/DG159/detail/633264
261,수업학적,[계절]2023-여름계절수업 수강신청 관련 안내(9시전 ...,2023-05-22,https://daegu.ac.kr/article/DG159/detail/633261
262,복지,2023학년도 봄축제기간 통학버스 정차지 및 탑승지 변 ...,2023-05-19,https://daegu.ac.kr/article/DG159/detail/633223
263,복지,2023학년도 봄축제기간 통학버스 하교노선 증차(추가) ...,2023-05-19,https://daegu.ac.kr/article/DG159/detail/633222
264,복지,2023 천원의 아침밥 실시 안내,2023-05-19,https://daegu.ac.kr/article/DG159/detail/633220
265,장학,[국가근로] 2023년도 하계방학 집중근로 프로그램 희 ...,2023-05-19,https://daegu.ac.kr/article/DG159/detail/633202
266,장학,2023년 상반기 익산시 대학생 학자금 대출이자 지원 ...,2023-05-19,https://daegu.ac.kr/article/DG159/detail/633201
267,학생모집,[국내현장실습]2023년도 (주)솔라라이트 하계 현장실 ...,2023-05-19,https://daegu.ac.kr/article/DG159/detail/633181
268,학생모집,[국내현장실습]2023년도 대구공공시설관리공단 하계 현 ...,2023-05-19,https://daegu.ac.kr/article/DG159/detail/633180
269,학생모집,[LINC3.0] 2023학년도 대학연합 우즈베키스탄 ...,2023-05-18,https://daegu.ac.kr/article/DG159/detail/633082
270,학생모집,2023-1학기 DU사회공헌단 행복나눔 참가자 모집(구 ...,2023-05-18,https://daegu.ac.kr/article/DG159/detail/633081
271,수업학적,[학점교류]2023-여름 계절학기 국내학점교류(대구가톨 ...,2023-05-18,https://daegu.ac.kr/article/DG159/detail/633080
272,장학,[재학생 필수] 2023학년도 2학기 국가장학금 1차 ...,2023-05-18,https://daegu.ac.kr/article/DG159/detail/633000
273,수업학적,[교직] 2023-1학기 성인지 교육 실시 안내,2023-05-17,https://daegu.ac.kr/article/DG159/detail/632940
274,도서관,2023년 5월 이 달의 주목해야 할 신간 도서,2023-05-16,https://daegu.ac.kr/article/DG159/detail/632861
275,학생모집,[고용노동부] 코딩 교육 프로그램 (웹 디자인 및 퍼블 ...,2023-05-16,https://daegu.ac.kr/article/DG159/detail/632860
276,장학,전주시 2023년 상반기 대학생 학자금 대출이자 지원 ...,2023-05-16,https://daegu.ac.kr/article/DG159/detail/632803
277,장학,2023년도 2학기 1차 국가근로장학금 학생신청기간 안 ...,2023-05-16,https://daegu.ac.kr/article/DG159/detail/632761
278,수업학적,[교직] 2023-1학기 교직적성 및 인성검사 실시 안 ...,2023-05-16,https://daegu.ac.kr/article/DG159/detail/632743
279,수업학적,[LINC3.0] 2023학년도 제1학기 캡스톤디자인 ...,2023-05-16,https://daegu.ac.kr/article/DG159/detail/632741
280,학생모집,[국내현장실습]2023년도 대구공공시설,2023-05-16,https://daegu.ac.kr/article/DG159/detail/632720
281,장학,2023년 화성시인재육성재단 주거비지원 장학금안내,2023-05-15,https://daegu.ac.kr/article/DG159/detail/632681
282,장학,2023년 경상북도 근로자 자녀 학자금 지원사업 안내,2023-05-15,https://daegu.ac.kr/article/DG159/detail/632680
283,교육봉사,[교직] 2023-1학기 교육봉사활동 이수 및 결과물 ...,2023-05-15,https://daegu.ac.kr/article/DG159/detail/632661
284,학생모집,[IPP] (변경)그랜드하얏트호텔제주 IPP형 일학습병 ...,2023-05-15,https://daegu.ac.kr/article/DG159/detail/632621
285,학생모집,[IPP] 휘닉스 호텔앤드리조트 제주 IPP형 일학습병 ...,2023-05-12,https://daegu.ac.kr/article/DG159/detail/632521
286,학생모집,[IPP] ㈜세성 IPP형 일학습병행 하계 현장실습(연 ...,2023-05-12,https://daegu.ac.kr/article/DG159/detail/632520
287,학생모집,[대학원]2023학년도 후기 대학원 신입생 모집안내,2023-05-12,https://daegu.ac.kr/article/DG159/detail/632480
288,수업학적,[학점교류]2023-여름 계절학기 국내학점교류(대구사이 ...,2023-05-12,https://daegu.ac.kr/article/DG159/detail/632460
289,수업학적,[현장실습] 2023학년도 계절제(하계) 국내현장실습 ...,2023-05-12,https://daegu.ac.kr/article/DG159/detail/632423
290,장학,2023-1학기 학기당 최대 근로 제한 시간 예외 대상 ...,2023-05-12,https://daegu.ac.kr/article/DG159/detail/632421
291,수업학적,KSA(한국반도체아카데미)에서 취업 보장 전문가 양성과 ...,2023-05-11,https://daegu.ac.kr/article/DG159/detail/632401
292,교육봉사,[교육봉사] 대구녹색학습원 교육봉사자 모집,2023-05-11,https://daegu.ac.kr/article/DG159/detail/632382
293,수업학적,[전과]2023학년도 제2학기 전과 전형 실시 안내,2023-05-11,https://daegu.ac.kr/article/DG159/detail/632381
294,학생모집,대한적십자사 대구·경북혈액원 이동 헌혈버스 방문 안내,2023-05-11,https://daegu.ac.kr/article/DG159/detail/632361
295,수업학적,[학점교류]2023-여름 계절학기 국내학점교류(계명대학 ...,2023-05-11,https://daegu.ac.kr/article/DG159/detail/632341
296,수업학적,[필독] 구글 안드로이폰 전자출결 앱 장애 관련 안내사 ...,2023-05-11,https://daegu.ac.kr/article/DG159/detail/632340
297,도서관,2023년 05월 최신영화(DVD) 안내,2023-05-10,https://daegu.ac.kr/article/DG159/detail/632302
298,교육봉사,[교육봉사] 대구강동초등학교 수학지도 교육봉사자 모집,2023-05-10,https://daegu.ac.kr/article/DG159/detail/632281
299,장학,[국가근로] 2023-1학기 4차 선발 국가근로장학생 ...,2023-05-10,https://daegu.ac.kr/article/DG159/detail/632280
300,도서관,부처님오신날 대체공휴일 도서관 휴관 안내(5층 열람실은 ...,2023-05-10,https://daegu.ac.kr/article/DG159/detail/632260
301,학생모집,[국내현장실습]2023년 누나서프 주식회사 1학기 하계 ...,2023-05-09,https://daegu.ac.kr/article/DG159/detail/632205
302,학생모집,[마감] 2023년 국립청도숲체원 1학기 하계 현장실 ...,2023-05-09,https://daegu.ac.kr/article/DG159/detail/632200
303,교육봉사,[교육봉사] 대구광명학교 시각장애 특수교육대상학생 교육 ...,2023-05-09,https://daegu.ac.kr/article/DG159/detail/632184
304,학생모집,[IPP] 신라스테이 울산 IPP형 일학습병행 하계 현 ...,2023-05-09,https://daegu.ac.kr/article/DG159/detail/632162
305,학생모집,[평생교육원] 자연환경해설사 기본양성과정 교육생 모집 ...,2023-05-09,https://daegu.ac.kr/article/DG159/detail/632160
306,수업학적,[학점교류]2023-여름 계절학기 국내학점교류(동국대학 ...,2023-05-09,https://daegu.ac.kr/article/DG159/detail/632140
307,도서관,2023 DU 전자정보 박람회 개최,2023-05-09,https://daegu.ac.kr/article/DG159/detail/632125
308,수업학적,[학점교류]2023-여름 계절학기 국내학점교류(조선대학 ...,2023-05-09,https://daegu.ac.kr/article/DG159/detail/632124
309,학생모집,[지역혁신 친환경배터리사업단] 2023학년도 기업연계 ...,2023-05-08,https://daegu.ac.kr/article/DG159/detail/632100
310,수업학적,2023-1 차세대 반도체 융합학부 마이크로디그리 추가 ...,2023-05-08,https://daegu.ac.kr/article/DG159/detail/632063
311,교육봉사,[교육봉사] 대구국우초등학교 병설유치원 여름방학 교육봉 ...,2023-05-04,https://daegu.ac.kr/article/DG159/detail/631942
312,교육봉사,[교육봉사] 강서구 꿈드림 검정고시대비반 학습멘토 모집 ...,2023-05-04,https://daegu.ac.kr/article/DG159/detail/631940
313,수업학적,[학점교류]2023-여름 계절학기 국내학점교류(서울시립 ...,2023-05-03,https://daegu.ac.kr/article/DG159/detail/631901
314,수업학적,[학점교류]2023-여름 계절학기 국내학점교류(한국교원 ...,2023-05-03,https://daegu.ac.kr/article/DG159/detail/631824
315,수업학적,[수업]2023 여름계절수업 개설교과목 및 본 수강신청 ...,2023-05-03,https://daegu.ac.kr/article/DG159/detail/631821
316,학생모집,(마감) [IPP] 힐튼경주 IPP형 일학습병행 하계 ...,2023-05-02,https://daegu.ac.kr/article/DG159/detail/631803
317,장학,2023년 독립유공자 후손 장학금 선발안내,2023-05-02,https://daegu.ac.kr/article/DG159/detail/631800
318,학생모집,[IPP] 네스트호텔 IPP형 일학습병행 하계 현장실습 ...,2023-05-02,https://daegu.ac.kr/article/DG159/detail/631784
319,학생모집,[IPP] 그랜드하얏트호텔제주 IPP형 일학습병행 하계 ...,2023-05-02,https://daegu.ac.kr/article/DG159/detail/631783
